source_name,link
,https://workdrive.zoho.in/file/zhubf9eb3b3174f0649d0b594c229d9696408
IFCCO-NPK liquid consortium,https://workdrive.zoho.in/file/p7iy596d85840be0744a686f0f3f6eeef55b8
UPFR-Agristack,https://workdrive.zoho.in/file/p7iy5fdfad3200b06484ab51e295639e07455
,https://workdrive.zoho.in/file/p7iy5f853f8ebd746454db8df96637499bfc9
,https://workdrive.zoho.in/file/p7iy5d2090241ae794adea956ae8d9aad4148
,https://workdrive.zoho.in/file/wqwydfbab64a51faf47fbbe097cc276e42bc1
,https://workdrive.zoho.in/file/j15l490202a1f07754ea9919b0b51fc9594ef
IFFCO-NPK Liquid Consortia Bio-fertilizer,https://workdrive.zoho.in/file/wqwyd0d1652a4fb0e4ae38752b41cb82e1e74
,https://workdrive.zoho.in/file/kdqtxc67efd0c71cf4f5881ce3138211570b7
,https://workdrive.zoho.in/file/zhubf281ddfedfed7400b96687009886320b6
,https://workdrive.zoho.in/file/za6tm3e4715c9f9b542c79a20a7e077c7e7bc
,https://workdrive.zoho.in/file/7p3pgc14f74299699499ba385f1834c2e9c74
IFFCO-Nano urea,https://workdrive.zoho.in/file/uoq8f2bf25c2326b747b58f0d3870bff859b0
TNAU-Forestry,https://workdrive.zoho.in/file/ws66na88f8d9abfd44f9a81f4726489b1177d
IFFCO - Consortia,https://workdrive.zoho.in/file/yhysod116b54636f14f2894a46e2c72eeba49
Indian Journal of Entomology,https://workdrive.zoho.in/file/ltgclcacf00c04919498ba2e1818359a781ec
,https://workdrive.zoho.in/file/f05xz9e12b053695f4e86a41980fd2758e9d9
,https://workdrive.zoho.in/file/f05xz6bb634dfd63046c2b2d5c01bdb83fe88
,https://workdrive.zoho.in/file/gxtko2b95a2c298fb41ff8910f7a491ca0a9f
,https://workdrive.zoho.in/folder/zu51z3e4e6d3963c949e9b4be58db558de5b5
,https://workdrive.zoho.in/folder/zu51z49207ef408e24c359836b06cc3ee30de
,https://workdrive.zoho.in/file/mnji9442467936bfd4c60bb15ce07855ad34c
,https://workdrive.zoho.in/file/1ytda99d2fc5c29e24408bef6ffe1b45a0202
,https://workdrive.zoho.in/file/gxtko3db2923eef56451f8c4fb5e85f3e5105
Tips for getting higher yields - Paddy,https://workdrive.zoho.in/file/0vc131e6a5cc6f5434420b22fb4bf66ddb6a7
,https://workdrive.zoho.in/file/xydfa960bcff252924b54990237e9ca81d17b
,https://workdrive.zoho.in/file/1ytda352f712eb67542da873e395dba8ec83b
,https://workdrive.zoho.in/file/1ytdab45f8a5c9dc44601859a96a37fb2101b
IRRI - Ant Mangement,https://workdrive.zoho.in/file/1ytdaca6fdf25fde24840a008b5c7833e4c38
,https://workdrive.zoho.in/file/mnji9bec6fff596c4436aa22195db07917b89
,https://workdrive.zoho.in/folder/zu51za043d5e06d5a4581bde8b65aed2749c3?layout=list
SPIC SSP,https://workdrive.zoho.in/file/y1ay0c08c6d2d0045493e986e7591ffb140f5
,https://workdrive.zoho.in/file/mnji9f20ea1863f804d46ae2aedb7233edeeb
,https://workdrive.zoho.in/file/f19a65a4f9aa07d9449b693bdfae32cbc2705
,https://workdrive.zoho.in/file/w878lc032598a1ea847e5aa3c9aa38cb21849
,https://workdrive.zoho.in/file/w878lf52bdfe5bae84c22a267a1921681a533
,https://workdrive.zoho.in/file/f19a61d64936e99624bf799c1a32bc1f6be56
,https://workdrive.zoho.in/file/w878l64faa366a47f4167b31ce922bd2c84cc
,https://workdrive.zoho.in/file/w878l9b2d1697627f4c50a32c305c37bc4d66
,https://workdrive.zoho.in/file/f19a655ea8d1f69d94bd0b3571f1c6d913d44
,https://workdrive.zoho.in/file/r9vht29e1e65eed794204acec31ad8388dcab
,https://workdrive.zoho.in/file/w878l163902d563e14cc09a3402f2f5ba12a9
,https://workdrive.zoho.in/file/w878l2b93ee9de4cf4f72a414aee4c8f7f250
,https://workdrive.zoho.in/folder/0vc13a295ccb6ae9d474298d8f3343f02437f?layout=list
,https://www.kiran.nic.in/pdf/Agri-Kaleidoscope/NICRA/NICRA%20Rice%20English.pdf?
"Pandit Jawaharlal Nehru College of Agriculture and Research Institute, Karaikal",https://workdrive.zoho.in/file/im5rbf6e6f11e4eb64f19bba435705be4471b
kribhco-DAP,https://workdrive.zoho.in/file/x45826e9f9eb9292541cd869cbde470a37585
,https://workdrive.zoho.in/file/l4d77be5767889c8c44bea4514134f7d0edf4
Rice production in UP,https://workdrive.zoho.in/file/dj9iac12f69e5ef66421aa364f12b795fb28e
DRR Dhan 100 kamala Variety of Rice (Image) - IIRR,https://workdrive.zoho.in/file/8o8bp201a427c9d7f4f3f9e1fba43f7a1be67
TNAU-Weed,https://workdrive.zoho.in/file/ws66nff96b0d0135a4a2b8a6188f7afbae551
IFFCO (IFFCO Urban Gardens) E-ecommerce product page - Humic Secret – Humic + Fulvic Acid (Water Soluble Liquid),https://workdrive.zoho.in/file/7p3pg66d3b74f60a34480bc8e94474a64014d
GOI-NCOF waste decomposer,https://workdrive.zoho.in/file/ws66n03f5e49017e640a1bd79f005b5f4d703
,https://workdrive.zoho.in/folder/8r5l9ff3c6ea4fea240de9a0d814844f5574a
Preview Not Available,https://workdrive.zoho.in/file/yhysod4b078228bb34d6cb17e151a2f14fb30
Preview Not Available,https://workdrive.zoho.in/file/yhyso702e89f4cff34340890873a2e9001a42
DST- Surfactant Based Spectroscopically Active Ionic,https://workdrive.zoho.in/file/yhysoe9fd74a03f2f4c7cab19887275c1ccf7
MIKOZEN - IFFCO,https://workdrive.zoho.in/file/140kf9801a18944304fd091ada24a52e9a116
,https://workdrive.zoho.in/file/ltgcl63cd90000d16495f98a7526af7078dd65
,https://workdrive.zoho.in/file/gxtkoe2b4b63ce5c440868b13803b1d4dbfc4
,https://workdrive.zoho.in/file/f05xzf73a637b87224314ba10257761b8bdee
,https://workdrive.zoho.in/file/gxtko8eca36624c6541efa17d9d964a5f5e33
,https://workdrive.zoho.in/file/f05xz4d7422350fe447c9a4504ab6f7b323e2
,https://workdrive.zoho.in/folder/ltgclebd28edbe8c547aab5a0bf8f9ea0445f?layout=list
UP-Agriculture Department Contact No,https://workdrive.zoho.in/file/x11zqa7a6d86e5a1b4280a30912d11f0a8808
,https://workdrive.zoho.in/file/kkc9e36254e3c36434c2491cb1b2498962170
,https://workdrive.zoho.in/file/kkc9e15bdee1d071b4b6caeef9acda3aa266d
Punjab State Agri. Marketing Board Contact No,https://workdrive.zoho.in/file/v8ybo42afd3c07c37409a999044b146828182
,https://workdrive.zoho.in/folder/zotk8f26a4449f10342459f4ffa8eb0166ab4?layout=list
,https://workdrive.zoho.in/file/f03zh93a7ef4256304c84b216eb1437018939
,https://workdrive.zoho.in/file/f03zh417b15f88b8c40f88992df6158edfe67
,https://workdrive.zoho.in/file/f03zha7ad24c3902940bf8610f221558306aa
,https://workdrive.zoho.in/file/wyumwe36e9f96ab07403eaef8034c91550e98
,https://workdrive.zoho.in/file/wyumw8e58c92ddbea4e54b9ff9d645ab9edde
,https://workdrive.zoho.in/file/wyumwbb2ea72a0acf45db8bc981f4df4fa4b6
,https://workdrive.zoho.in/file/wyumwe6c268e7ff914b899fe8b6cd182de81c
,https://workdrive.zoho.in/file/l1tkdc87dcd77d9cc465b9c0eb570f8f1088e
CCSHAU - Contact Details,https://workdrive.zoho.in/file/f03zhe2ca349513694e40800d22634f369d01
PAU SEED,https://workdrive.zoho.in/file/ma9uqc8d68e298c9c4963b36da20a6c0bb4d6
,https://workdrive.zoho.in/file/skuoeff15e8f04da74b6ca5e9b28c619b51b8
,https://workdrive.zoho.in/file/skuoe29102843464f47df9a156fd11d298c19
GOI- Department of Agriculture & Farmers Welfare,https://workdrive.zoho.in/file/p6f8l3f83bc7a79aa4caaa148ec7082afdec1
,https://workdrive.zoho.in/file/bl5am01334950a12d4f6eb37a91851f1d542a
,https://workdrive.zoho.in/file/bl5am420ecb8d389945cdbc87645d2e739df9
,https://workdrive.zoho.in/file/bl5am967d58064bc447c6abe8c2d0d03b177b
,https://workdrive.zoho.in/file/bl5am8e99587a18094bd594864cd95310a495
,https://workdrive.zoho.in/file/bl5am35f592a6aee349039c33486e873dcf7a
,https://workdrive.zoho.in/file/kqvfr32f61ff9dbdd422e925b2acbc54b8a37
,https://workdrive.zoho.in/file/kqvfr8ff85d5b082049a198efe2fb10bbd5c5
,https://workdrive.zoho.in/file/kqvfr4bc6f4391b3f460689dc63a6b8b9d7ba
,https://workdrive.zoho.in/file/kqvfrdc9bdfe6664b4af7b77b60687b89b31f
,https://workdrive.zoho.in/file/kqvfrf2777d9eef574427b2790c092e148d9d
,https://workdrive.zoho.in/file/kqvfr5e20bf1f7e7142ab86da5cd538839a9d
,https://workdrive.zoho.in/file/kqvfr51534c8ae6ce4e24b9af21b8eaf30709
,https://workdrive.zoho.in/file/kqvfrb738dd8e49854277a5bd51cb671f31a4
,https://workdrive.zoho.in/file/go70v06564f622cb041e293982b0375b10569
,https://workdrive.zoho.in/file/go70v462fc65db3e74bea884c2a312e3d82c6
,https://workdrive.zoho.in/file/go70v41bbde74d442444081b4d0cc76a1953d
,https://workdrive.zoho.in/file/go70v8364740c7dd84b77849c7e01d1dafe33
,https://workdrive.zoho.in/file/go70v72c1a352085e4227ae89ee378b8d61f6
,https://workdrive.zoho.in/file/go70v19704f7d39b0455784d3d335ffc8e45d
,https://workdrive.zoho.in/file/go70v0e53cab1fc734ffeafc5e80ff6843473
AgMarket 2.0,https://workdrive.zoho.in/file/f03zhb252a46d39b84ce18be4480acedbfdcb
"Farmer Registry, Govt. of MP",https://workdrive.zoho.in/file/anv1vee29fcd21cfe469da29c09b750e1acf9
,https://workdrive.zoho.in/file/anv1v43308c6f93d14b93973e85c7c2d6cf64
,https://workdrive.zoho.in/file/ifu0ne6ff3d1d568c4e5d8e8c11a3307c51e5
,https://workdrive.zoho.in/file/mjszo2118e457e78f48e0b07e3b1667a00e43
,https://workdrive.zoho.in/file/6b177c95c83df30104252a5d8bf9b92b16ce7
,https://workdrive.zoho.in/file/6b1778f51d44321c641e08c64cf3f13f96cb6
,https://workdrive.zoho.in/file/mjszo8779b5093ee84827995bd16870c50737
,https://workdrive.zoho.in/file/q0i0931a4fbcb726848b9ab941730d5185ded
,https://workdrive.zoho.in/file/jzztx4d42cd2f719e42799d616f51df856c5d
UHS University Information,https://workdrive.zoho.in/file/7be2w4963d47b8ffc420485f1c8388e0b6f25
PPQS Fungicides list,https://workdrive.zoho.in/file/fdy6bdfdb6effeea7486da77b012386c13157
,https://workdrive.zoho.in/file/ea2znfe5e059a64ce4ef5802772452b88e930
,https://workdrive.zoho.in/file/g3f7td435a4512dd948ddad73c70a12a0badc
,https://workdrive.zoho.in/file/435hha4efa278f94b40089594ef2235b08256
,https://workdrive.zoho.in/file/4xdjhabe281cbe9704941af12c45e3279175f
,https://workdrive.zoho.in/file/4xdjh89cb5318fafe4d0cafbc782225f98eea
,https://workdrive.zoho.in/file/435hh78bd26772bd24ea0a233e790f63eaa43
,https://workdrive.zoho.in/file/ottdw94c1041cf2ef459b853ef0abd2d6ed60
,https://workdrive.zoho.in/file/shhin9410f10b42ba462ea80e33f66e0b7f47
"Bharat MOP Fertilizer - Hindustan Urvarak & Rasayan Limited, New Delhi",https://workdrive.zoho.in/file/fh79nefb530e1a7bc47d9ae7839d868ebf779
,https://workdrive.zoho.in/file/2ojp347b4a9c556ab4b8da5525e3d04a2bc08
,https://workdrive.zoho.in/file/2ra2h09947c69c8a64bb1b691e3e71801e4c1
,https://workdrive.zoho.in/file/2ra2hf6b9b34ccd2b4631bb6bbea9e8a73406
,https://workdrive.zoho.in/file/shhine4c0c068bb394533bcb89c690671dcfb
,https://workdrive.zoho.in/file/shhinc7ba0b69dd714a029569ba1be6f58ba8
,https://workdrive.zoho.in/file/pabgg6e3c1b3b8db046d5bf520f843ce0bb3f
,https://workdrive.zoho.in/file/pabgg8f5d707d1d5a44158a46810437a1f4e3
,https://workdrive.zoho.in/file/510qadc8a117fe72a4ac2ba2e71adafa5e0dd
,https://workdrive.zoho.in/file/ottdw61bb56ad48e94715a932c67ec73cbba7
,https://workdrive.zoho.in/file/hhrskf88f5a733b5e42098ca2b69e68d593c8
,https://workdrive.zoho.in/file/ottdwb0b30ac43c1b486e80922dddf0070cde
,https://workdrive.zoho.in/file/ottdw8710668d82374342b4eef4bab48d9186
,https://workdrive.zoho.in/file/bhhqu69c1cfc2e46e4018b7b7318950224381
IFFCO-NPK liquid consortium,https://workdrive.zoho.in/file/p7iy5c40b1032e5594f1385ec27f44b06c466
,https://workdrive.zoho.in/file/mwsxe95d4e4366a7545ee9e3aa15cb8855f1e
Bharat aadhar seeding enabler-SBI,https://workdrive.zoho.in/file/p7iy5a340337832024760a61e84748dddcbb9
,https://workdrive.zoho.in/file/p7iy577aa4774d47a45f4a5fb2878b2dbd8e5
,https://workdrive.zoho.in/file/p7iy5b8ab4af2d2884fb9872b0aab0b1dc436
Pradhan Mantri Kisan Urja Suraksha evam Utthaan Mahabhiyaan (PM KUSUM),https://workdrive.zoho.in/file/6jrynad61c3068ed14ee181fc7564c4941b1a
,https://workdrive.zoho.in/file/6jryn588839e2da5f493e982f4913bba795f8
,https://workdrive.zoho.in/file/qyqoqedd035ba58d1487fbd3f6c7c19b22555
IFFCO liquid Consortia,https://workdrive.zoho.in/file/6jryn38d466fcc606495e9dfd028964c39334
,https://workdrive.zoho.in/file/qyqoq37e6201dd9314e858cea2795bb457e97
,https://workdrive.zoho.in/file/qyqoqb5739d4c0b8549a8927d49bbe366d151
NABARD-Hi-tech Agriculture,https://workdrive.zoho.in/file/wqwyd0eaf7ae68a7d4229a01333cbd9ada40d
,https://workdrive.zoho.in/file/x4582b579c41c3b354a9dbeee6d8f00129864
,https://workdrive.zoho.in/file/mwsxeb1e8a07ba7f24878829186efd83a9e21
,https://workdrive.zoho.in/file/mwsxe059a907fee654f208d03c6fac76742c7
,https://workdrive.zoho.in/file/zhubf0c093e6a0b1049ee83cb3efd198a37d9
AWAR Programme (M.S. Swaminathan),https://workdrive.zoho.in/file/7bvgn84b80f1055c045d39618900678762280
,https://workdrive.zoho.in/file/mwsxe7ba8e1d5dadf42bbb7a2655e1a581178
,https://workdrive.zoho.in/file/a7d21a89fc7ba6e2841a590b461a689386f31https://workdrive.zoho.in/file/a7d21a89fc7ba6e2841a590b461a689386f31
,https://workdrive.zoho.in/file/uef6dc8ca835328e3438487ff4600340a6233
"Seed quality - Centre for Indian Knowledge Systems, Chennai - Centre for Indian Knowledge Systems, Chennai",https://workdrive.zoho.in/file/095h54dc34f1089a74a1e83769ae966ab817a
TNAU RICE ORGANIC CULTIVATION,https://workdrive.zoho.in/file/lwpx00f56564d9a634290b12a303b4112c686
,https://workdrive.zoho.in/folder/tk5ivb3da4e168e224be59a9e41f3796a4276
,https://workdrive.zoho.in/file/vt5o1b59b362d32db4ba9bdacc89babd17de8
,https://workdrive.zoho.in/file/vswpl0024b38e16b34eaba3029ec281aa3db0
,https://workdrive.zoho.in/file/1x1sb275fedb1fe3e4e7584b988f24013c1b8https://workdrive.zoho.in/file/1x1sb275fedb1fe3e4e7584b988f24013c1b8
,https://workdrive.zoho.in/file/c1j4y68c7e90b012b4f87815323e08268777
IFFCO Potassium Nitrate 13:00:45,https://workdrive.zoho.in/file/bk3vw81c02226a856493bbef6cd7516964ff8
,https://workdrive.zoho.in/file/2yn4m7d2ca655825145c58327784e319f70ca
,https://workdrive.zoho.in/file/z1hra902d19379ba94b85af607613b617b2e0
"BAIPP - Bihar Agri Investment Promotion Policy - Directorate of Horticulture, Govt. of Bihar - Directorate of Horticulture, Govt. of Bihar",https://workdrive.zoho.in/file/z1hracbb85c1615114b219098ce4809e1c944
,https://workdrive.zoho.in/file/z1hra26d39ecd65f64e64bb3e7964f6b4ec73
GOI-PGR,https://workdrive.zoho.in/file/wtnfr13e4b2feb16d486fa93d0266294bced5
GOI-fungicide,https://workdrive.zoho.in/file/wtnfr47f14783fc7a4df4b650f7083a4350f6
TNAU crop protection,https://workdrive.zoho.in/file/j7539ceb2b500cabe4407a251ed6306d41c92https://workdrive.zoho.in/file/j7539ceb2b500cabe4407a251ed6306d41c92
Preview not available,https://workdrive.zoho.in/file/j7539fc6e37d2e85749bba25bd2af8d9727ad
GOI-pesticide,https://workdrive.zoho.in/file/wtnfr29e6c849a25e4e09bc749f113e9f0ca6
Preview not avaliable,https://workdrive.zoho.in/file/uapvbcdb8ba91d1b94e74904b37ffc640ebe1
,https://workdrive.zoho.in/file/lnrfy1644e1e706f04601b33b816638d7af6a
UP POP,https://workdrive.zoho.in/file/l67vl31d27b059878422eb3b9caa5eab3008d4
,https://workdrive.zoho.in/folder/l67vle85ad130c8ac4b749dbea396231d723f
UP State POP-Krishi Vibhag,https://workdrive.zoho.in/file/xboj625c6aeb61f4349868e8a4520d67b48c4
UP Comprehensive POP Krishi Manjusha,https://workdrive.zohoexternal.in/folder/xboj651ae7ee7d76c407680872be1deb5217d?layout=list
UP Comprehensive POP Krishi Manjusha_Hindi (1).pdf- Uttar Pradesh Comprehensive Package of Practices,https://workdrive.zohoexternal.in/file/xboj6b31d42bf5d4343a2b9d5fd1258017987
TNAU agritech portal,https://workdrive.zoho.in/file/v5kwjfe089776bae24457b7b40d4691c085c5
UP Comprehensive POP Krishi Manjusha,https://sheet.zoho.in/sheet/published/xboj6f916adeb55b140c0aa8c47c3d1a040fe?sheetid=0&range=G181
GROUNDNUT-TNAU Agritech,https://agritech.tnau.ac.in/agriculture/CropProduction/Oilseeds/oilseeds_groundnut01.html
UP Comprehensive POP Krishi Manjusha- Uttar Pradesh Practice of Package,https://workdrive.zohoexternal.in/folder/xboj609474840959d47959214638a11eb1b9b
UP Comprehensive POP Krishi Manjusha,https://workdrive.zoho.in/folder/xboj6ddfad60fb60f4be0ab89cba0402a8b97?layout=list
Crop Protection : Pests of Bengal Gram-TNAU Agritech,https://agritech.tnau.ac.in/crop_protection/crop_prot_crop_insect_pul_bengal%20gram.html
India Chickpea Production (1).pdf,https://workdrive.zohoexternal.in/folder/qq0vwdaaa6ad74e0f42d4a38f6b11b04a6efa?layout=list
"TNAU Agritech Portal Crop Protection ,TNAU-Tamilnadu Agricultural University",https://agritech.tnau.ac.in/crop_protection/chickpea_disease/chickpea_5.html
UP Comprehensive POP Krishi Manjusha,https://sheet.zoho.in/sheet/published/xboj6b7751bf839c441fc9a84cdf30db0738d?sheetid=0&range=G624
IFFCO,"https://www.iffco.in/en/urea-fertilizer#:~:text=Urea%20is%20the%20most%20important,a%20nutritional%20supplement%20for%20cattle."
"TNAU AGRIPORTAL CROP PROTECTION,TNAU- Tamilnadu Agricultural University","https://agritech.tnau.ac.in/crop_protection/groundnut/crop_prot_crop_insect_oil_ground%20nut_12.html#:~:text=Symptoms%20of%20damage:,wilted%20plants%2C%20dying%20in%20patches."
"TNAU AGRITECH PORTAL CROP PROTECTION, TNAU- Tamilnadu Agricultural University",https://agritech.tnau.ac.in/crop_protection/groundnut/crop_prot_crop_insect_oil_ground%20nut_4.html
TNAU AgriTech Portal,https://workdrive.zoho.in/file/iyhmo322d8ecc5c8a417499a30b6a669a1914
,https://workdrive.zoho.in/file/uapvb6232a8f693f24670969bcfbf23c1c80bhttps://workdrive.zoho.in/file/uapvb6232a8f693f24670969bcfbf23c1c80b
,https://workdrive.zoho.in/file/nkooe2bd3e4929af14b5882574d33ed1a35e3
TNAU-Nutrient Management,https://workdrive.zoho.in/file/v7533ccad584bffa147f3bd3d52c2bc96a605
UP Comprehensive POP Krishi Manjusha- Uttar Pradseh Package of Practices,https://workdrive.zoho.in/folder/xboj6ddfad60fb60f4be0ab89cba0402a8b97
State Seed Coperation Contact Details-Seed Net India Portal,https://workdrive.zoho.in/file/u9pf71b9fd1dcf87d4b93847c36bc8487ae90
POP bengal Gram for UP,https://sheet.zoho.in/sheet/published/xboj6b7751bf839c441fc9a84cdf30db0738d
eNam Registration Guidelines,"https://enam.gov.in/web/stakeholders-Involved/farmers#:~:text=%2D%20mandatory%20details%20like%20Name%2C%20Sex,in%20an%20e%2DNAM%20mandi."
"Triacontanol 0.1 %EW information-Central Insecticide Board & Registration Committee,Haryana",https://workdrive.zoho.in/file/v5kwj3308e16e038b45fab365824494e36fb2
AICRP - Dry Land Agriculture - chickpea,https://workdrive.zohoexternal.in/file/qq0vwd9b32892efa74bb3b6ebce9a8840b576
agri farming,https://www.agrifarming.in/frequently-asked-questions-about-fertilizers-
POP - water management paddy,http://www.agritech.tnau.ac.in/expert_system/paddy/cultivationpractices3.html
POP Okra UP,https://sheet.zoho.in/sheet/published/dixwu387913d2ac814f9f9472ee7f79157610
"Okra disease NHB.pdf,NHB-National Horticulture Board",https://workdrive.zohoexternal.in/folder/tz2iw0d014bb4dc634b9f884577cdc54de711?layout=list
Bhendi .pdf,https://workdrive.zohoexternal.in/folder/u9pf7c3ecd49909d948aabbda218c693120a1?layout=list
UP Comprehensive Krishi Manjusha- Uttar Pradesh Package of Practices,https://workdrive.zohoexternal.in/folder/u9pf7c3ecd49909d948aabbda218c693120a1
,https://workdrive.zoho.in/file/xww676d64b05866904175a21601ccbc4d7c21https://workdrive.zoho.in/file/xww676d64b05866904175a21601ccbc4d7c21
POP Okra - UP,https://sheet.zoho.in/sheet/published/u9pf7d1793f8c7d6345a8aa1c16bbe7d6d480
NRRI,https://nrri.in/?utm_source=chatgpt.com
IIMR ludhina,https://www.researchgate.net/publication/380898025_ICAR-Indian_Institute_of_Maize_Research_PAU_Campus_Ludhiana_Punjab-141_004_India_Maize_Production_for_Food_Feed_and_Fodder?utm_source=chatgpt.com
POP for Groundnut UP,https://sheet.zoho.in/sheet/published/xboj6f916adeb55b140c0aa8c47c3d1a040fe
press information bureau,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2003998&utm_source=chatgpt.com
UP- POP for Sunhemp,https://sheet.zoho.in/sheet/published/hcuw6a938388ec369433a8f6b21e059c9a8fc
Indian Agriculture Research Journal,https://epubs.icar.org.in/index.php/IndHort/article/view/101931?utm_source=chatgpt.com
ICAR,https://icar.org.in/
TANU,https://www.agritech.tnau.ac.in/expert_system/banana/cropprotection.html?utm_source=chatgpt.com
Hairy caterpillars: Eupterote spp TNAU Agritech,https://agritech.tnau.ac.in/crop_protection/crop_prot_crop_insect_oil_castor.html
State: Barseem Haryana POP.,https://workdrive.zoho.in/file/82egn2a6309ff5
HAU,https://workdrive.zoho.in/file/pw6rd8518f21d81c34858829ccc592f2aa1db
Vikaspedia-Guava_ Diseases and symptoms,https://workdrive.zoho.in/file/pw6rd02a33cdd793d4dccb980d046ca12be8a
Chaudhary Charan Singh Haryana Agricultural University -variety,https://workdrive.zoho.in/file/pw6rdeebe1c0b31f94e9eb583b7426ca6a019
National Horticulture Board,https://nhb.gov.in/nursery/report/nurseryreport.aspx?enc=JFg4M7VAmRWST8gU62nUMw==
TNAU-guava disease,https://workdrive.zoho.in/file/hkx0jae5c8d4e6ee8482faa96a30028b4e836
CCSHAU State: Variety of Guava,https://workdrive.zohoexternal.in/file/pw6rdeebe1c0b31f94e9eb583b7426ca6a019
ICAR-Indian Institute of Millets Research,https://www.millets.res.in/books/Pests_of_Millets.pdf
"ICAR-AICRP on Pearl Millet,",https://www.aicpmip.res.in/pathogolical.html
POP for Crops of Punjab KHARIF 2024,https://pau.edu/content/ccil/pf/pp_kharif.pdf
agri machinery,https://agrimachinery.nic.in/
TNAU POP,https://agritech.tnau.ac.in/crop_protection/mustard/crop_prot_crop_insect_oil_mustard_6.html
Crop Production :: Millets:: Cumbu TNAU,https://agritech.tnau.ac.in/agriculture/millets_cumbu.html
Recommended_package_of_practices-Pearl_millet.pdf IIMR,https://millets.res.in/technologies/Recommended_package_of_practices-Pearl_millet.pdf
Microsoft Word - PMP - WDD Karnataka,https://watershed.karnataka.gov.in/storage/pdf-files/Sujala%20Docs/PMP.pdf
POP PearlnMillet,https://workdrive.zohoexternal.in/folder/hfa81b2a568cc72d84b689d59bd5304b8c625
Pop of pearl millet,https://sheet.zoho.in/sheet/published/jod1z14021c28f16b465588ad31b54c3f22f1
Human‑Wildlife Conflict (2023),https://indo-germanbiodiversity.com/pdf/publication/publication25-04-2023-1682406891.pdf
ICAR- AGRO ADVISORY,https://icar.gov.in/sites/default/files/Circulars/ICAR-En-Kharif-Agro-Advisories-for-Farmers-2025.pdf
ppqs,https://workdrive.zoho.in/file/2wk8feb5b2e4af565468cb7657146bc41d706
IMD weather portal,https://mausam.imd.gov.in/
ICAR AGROMET ADVISORY,https://www.icar.gov.in/sites/default/files/2022-07/CWR-21-04-2022.pdf
Uttar Pradesh Pearl Millet,https://sheet.zoho.in/sheet/published/jod1z78899db2401b49d3aaa156aac4057670
AICRP On pearl millet _ ICAR-All India Coordinated Research Project,"https://www.aicpmip.res.in/technologies.html#:~:text=Application%20of%2040%20kg%20N,sunflower%20needed%20100%25%20at%20Bijapur."
icar wheat advisory,https://iiwbr.icar.gov.in
Weed Management in Millets ICAR-DWR,https://dwr.org.in/Downloads/Technical_Bulletin/Technical%20Bulletin%20No-25%20-%20Weed%20Management%20in%20Millets.pdf
Pop of cluster bean,https://workdrive.zohoexternal.in/folder/xkzlt4580cf7ab40748f7b296decf15bc8bf7
Nematode tnau,https://workdrive.zoho.in/file/e5w44b2a0fb676b4a4361aac7f0a8468acd75
Uttar Pradesh Brinjal,https://sheet.zoho.in/sheet/published/qe7xud333fa4c0e7c4fe4bbff6609582ee808
Haryana Bengal Gram( Chana),https://sheet.zoho.in/sheet/published/o7ct83087ad7f043b400197077b7d82285628
ICAR - AICRP on small Millets Benguluru,https://www.millets.res.in/farmer/Small_Millet_Pub/2018/1Millet-diseases.pdf
Smut Disease of Pearl Millet,https://oar.icrisat.org/984/1/RA_00206.pdf
Pop for blight from TANU,http://www.agritech.tnau.ac.in/expert_system/paddy/cpdisblb.html#Mgmt
POP greengram,https://workdrive.zohoexternal.in/folder/g25go960f76ec125b4e01acfacb28361012d9
,Answer reviewed and approved by moderator
TNAU AGRI TECH Portal,http://www.agritech.tnau.ac.in/crop_protection/cotton/crop_prot_crop_insectpest%20_cotton_13.html
zoho sheet,https://sheet.zoho.in/sheet/published/qe7xu0adbb5bc5f514729b8e338ec80cf30a5?sheetid=0&range=B100
AESA BASED IPM PAckAgE ToMATo,https://workdrive.zohoexternal.in/folder/xww672d551d86ee2140598385946ef67cabda?layout=list
CCSHAU,https://workdrive.zoho.in/file/225ve2a6c433b063d47ed904594ec189da582
Chaudhary Charan Singh Haryana Agricultural University  white fly pdf,https://workdrive.zohoexternal.in/folder/1j88o4c30e6e8168f49cb87788b1c615c2e14?layout=list
Pop of tomato,https://workdrive.zohoexternal.in/folder/pcgrwb3beb2c863714a2789362835b265fd90
Pop of haryana,https://workdrive.zohoexternal.in/folder/xww672d551d86ee2140598385946ef67cabda
CCSHAU,https://workdrive.zoho.in/file/rznjh545df498afd94dc9b4782e7e6fc7e556
CCSHAU,https://workdrive.zoho.in/file/rznjh5c01a217dcd443dba65d513e29869a08
English POP Disease,https://workdrive.zohoexternal.in/folder/n7cyy60e04c038d9640a5a9f5fba9c82900dd
state POP,https://workdrive.zohoexternal.in/folder/n7cyyd07d68700dc64c4c96ad61a283129c36
Physiological Disorders,https://agritech.tnau.ac.in/ta/Agriculture/Physiological_disorder_horti.pdf
Haryana POP - Insect pest control,https://workdrive.zohoexternal.in/folder/n7cyyf1a0d1f2f7494ad989b334b85b4f29af
POP-POTATO-HARYANA,https://workdrive.zohoexternal.in/folder/n7cyyd07d68700dc64c4c96ad61a283129c36?layout=list
CCSHAU,https://workdrive.zohoexternal.in/folder/n7cyyc9cec729e8aa463196e5490acb6c4e79
CCS HAU,https://workdrive.zohoexternal.in/file/rznjh545df498afd94dc9b4782e7e6fc7e556
